7 days / 1 weeks|$1,844|(#83 rank, 10 theaters, $184 average)|64.7%|10 theaters|March 9, 2017|2/26/17|Spain|12/2/16|$571,546|28.7%|$1,992,197|
November 10, 2011|35 days / 5 weeks|$135,739|100.0%|n/a|0.0%|$135,739||$55,850|(#41 rank, 33 theaters, $1,692 average)|33 theaters|41.1%|52.2%|$201,099|10/23/11|Hong Kong|Newport|9/29/11|$104,930|
$105 million|June 19, 2008|Warner Bros.|$94,784,201|35.1%|$175,000,000|64.9%|Period Adventure|105 days / 15 weeks|(#1 rank, 3,410 theaters, $10,518 average)|$35,867,488|37.8%|PG-13|March 7, 2008|1 hrs. 49 min.|$94,784,201|3,454 theaters|$269,784,201||6/8/08|-|Egypt|-|-|3/19/08|$430,171|
$105 million|June 19, 2008|Warner Bros.|$94,784,201|35.1%|$175,000,000|64.9%|Period Adventure|105 days / 15 weeks|(#1 rank, 3,410 theaters, $10,518 average)|$35,867,488|37.8%|PG-13|March 7, 2008|1 hrs. 49 min.|$94,784,201|3,454 theaters|$269,784,201||5/4/08|33.2%|Estonia|-|$51,003|3/21/08|$153,429|
$105 million|June 19, 2008|Warner Bros.|$94,784,201|35.1%|$175,000,000|64.9%|Period Adventure|105 days / 15 weeks|(#1 rank, 3,410 theaters, $10,518 average)|$35,867,488|37.8%|PG-13|March 7, 2008|1 hrs. 49 min.|$94,784,201|3,454 theaters|$269,784,201||5/1/08|27.5%|Finland|Sandrew|$119,835|3/14/08|$436,422|
$105 million|June 19, 2008|Warner Bros.|$94,784,201|35.1%|$175,000,000|64.9%|Period Adventure|105 days / 15 weeks|(#1 rank, 3,410 theaters, $10,518 average)|$35,867,488|37.8%|PG-13|March 7, 2008|1 hrs. 49 min.|$94,784,201|3,454 theaters|$269,784,201||4/20/08|43.4%|France|WB|$3,390,273|3/12/08|$7,811,232|
$105 million|June 19, 2008|Warner Bros.|$94,784,201|35.1%|$175,000,000|64.9%|Period Adventure|105 days / 15 weeks|(#1 rank, 3,410 theaters, $10,518 average)|$35,867,488|37.8%|PG-13|March 7, 2008|1 hrs. 49 min.|$94,784,201|3,454 theaters|$269,784,201||5/25/08|32.4%|Germany|WB|$2,878,131|3/6/08|$8,871,023|
$105 million|June 19, 2008|Warner Bros.|$94,784,201|35.1%|$175,000,000|64.9%|Period Adventure|105 days / 15 weeks|(#1 rank, 3,410 theaters, $10,518 average)|$35,867,488|37.8%|PG-13|March 7, 2008|1 hrs. 49 min.|$94,784,201|3,454 theaters|$269,784,201||4/13/08|44.5%|Greece|Village|$811,755|3/13/08|$1,825,458|
$105 million|June 19, 2008|Warner Bros.|$94,784,201|35.1%|$175,000,000|64.9%|Period Adventure|105 days / 15 weeks|(#1 rank, 3,410 theaters, $10,518 average)|$35,867,488|37.8%|PG-13|March 7, 2008|1 hrs. 49 min.|$94,784,201|3,454 theaters|$269,784,201||4/13/08|49.3%|Hong Kong|WB|$789,515|3/6/08|$1,602,650|
$105 million|June 19, 2008|Warner Bros.|$94,784,201|35.1%|$175,000,000|64.9%|Period Adventure|105 days / 15 weeks|(#1 rank, 3,410 theaters, $10,518 average)|$35,867,488|37.8%|PG-13|March 7, 2008|1 hrs. 49 min.|$94,784,201|3,454 theaters|$269,784,201||4/27/08|31.1%|Hungary|InterCom|$210,022|3/13/08|$675,334|
$105 million|June 19, 2008|Warner Bros.|$94,784,201|35.1%|$175,000,000|64.9%|Period Adventure|105 days / 15 weeks|(#1 rank, 3,410 theaters, $10,518 average)|$35,867,488|37.8%|PG-13|March 7, 2008|1 hrs. 49 min.|$94,784,201|3,454 theaters|$269,784,201||4/20/08|42.6%|Iceland|Samfilm|$60,596|3/14/08|$142,117|
$105 million|June 19, 2008|Warner Bros.|$94,784,201|35.1%|$175,000,000|64.9%|Period Adventure|105 days / 15 weeks|(#1 rank, 3,410 theaters, $10,518 average)|$35,867,488|37.8%|PG-13|March 7, 2008|1 hrs. 49 min.|$94,784,201|3,454 theaters|$269,784,201||4/6/08|-|India|-|-|3/7/08|$3,458,339|
$105 million|June 19, 2008|Warner Bros.|$94,784,201|35.1%|$175,000,000|64.9%|Period Adventure|105 days / 15 weeks|(#1 rank, 3,410 theaters, $10,518 average)|$35,867,488|37.8%|PG-13|March 7, 2008|1 hrs. 49 min.|$94,784,201|3,454 theaters|$269,784,201||4/27/08|-|Indonesia|-|-|3/6/08|$1,035,237|
$105 million|June 19, 2008|Warner Bros.|$94,784,201|35.1%|$175,000,000|64.9%|Period Adventure|105 days / 15 weeks|(#1 rank, 3,410 theaters, $10,518 average)|$35,867,488|37.8%|PG-13|March 7, 2008|1 hrs. 49 min.|$94,784,201|3,454 theaters|$269,784,201||4/20/08|-|Israel|-|-|3/13/08|$506,513|
$105 million|June 19, 2008|Warner Bros.|$94,784,201|35.1%|$175,000,000|64.9%|Period Adventure|105 days / 15 weeks|(#1 rank, 3,410 theaters, $10,518 average)|$35,867,488|37.8%|PG-13|March 7, 2008|1 hrs. 49 min.|$94,784,201|3,454 theaters|$269,784,201||4/27/08|35.6%|Italy|WB|$2,911,080|3/14/08|$8,188,578|
$105 million|June 19, 2008|Warner Bros.|$94,784,201|35.1%|$175,000,000|64.9%|Period Adventure|105 days / 15 weeks|(#1 rank, 3,410 theaters, $10,518 average)|$35,867,488|37.8%|PG-13|March 7, 2008|1 hrs. 49 min.|$94,784,201|3,454 theaters|$269,784,201||6/1/08|16%|Japan|WB|$1,522,808|4/26/08|$9,522,433|
$105 million|June 19, 2008|Warner Bros.|$94,784,201|35.1%|$175,000,000|64.9%|Period Adventure|105 days / 15 weeks|(#1 rank, 3,410 theaters, $10,518 average)|$35,867,488|37.8%|PG-13|March 7, 2008|1 hrs. 49 min.|$94,784,201|3,454 theaters|$269,784,201||4/9/08|-|Kuwait|-|-|3/13/08|$473,122|
$105 million|June 19, 2008|Warner Bros.|$94,784,201|35.1%|$175,000,000|64.9%|Period Adventure|105 days / 15 weeks|(#1 rank, 3,410 theaters, $10,518 average)|$35,867,488|37.8%|PG-13|March 7, 2008|1 hrs. 49 min.|$94,784,201|3,454 theaters|$269,784,201||5/18/08|24.7%|Latvia|Forum|$59,008|3/14/08|$238,988|
$105 million|June 19, 2008|Warner Bros.|$94,784,201|35.1%|$175,000,000|64.9%|Period Adventure|105 days / 15 weeks|(#1 rank, 3,410 theaters, $10,518 average)|$35,867,488|37.8%|PG-13|March 7, 2008|1 hrs. 49 min.|$94,784,201|3,454 theaters|$269,784,201||4/27/08|29.9%|Lebanon|-|$35,891|3/13/08|$119,927|
$105 million|June 19, 2008|Warner Bros.|$94,784,201|35.1%|$175,000,000|64.9%|Period Adventure|105 days / 15 weeks|(#1 rank, 3,410 theaters, $10,518 average)|$35,867,488|37.8%|PG-13|March 7, 2008|1 hrs. 49 min.|$94,784,201|3,454 theaters|$269,784,201||5/4/08|30.7%|Lithuania|GPI|$94,679|3/14/08|$307,989|
$105 million|June 19, 2008|Warner Bros.|$94,784,201|35.1%|$175,000,000|64.9%|Period Adventure|105 days / 15 weeks|(#1 rank, 3,410 theaters, $10,518 average)|$35,867,488|37.8%|PG-13|March 7, 2008|1 hrs. 49 min.|$94,784,201|3,454 theaters|$269,784,201||4/20/08|38.5%|Malaysia|-|$814,505|3/6/08|$2,113,562|
$105 million|June 19, 2008|Warner Bros.|$94,784,201|35.1%|$175,000,000|64.9%|Period Adventure|105 days / 15 weeks|(#1 rank, 3,410 theaters, $10,518 average)|$35,867,488|37.8%|PG-13|March 7, 2008|1 hrs. 49 min.|$94,784,201|3,454 theaters|$269,784,201||5/11/08|23.7%|Mexico|WB|$4,089,091|3/7/08|$17,253,874|
$105 million|June 19, 2008|Warner Bros.|$94,784,201|35.1%|$175,000,000|64.9%|Period Adventure|105 days / 15 weeks|(#1 rank, 3,410 theaters, $10,518 average)|$35,867,488|37.8%|PG-13|March 7, 2008|1 hrs. 49 min.|$94,784,201|3,454 theaters|$269,784,201||4/27/08|28.3%|Netherlands|WB|$893,405|3/13/08|$3,158,256|
$105 million|June 19, 2008|Warner Bros.|$94,784,201|35.1%|$175,000,000|64.9%|Period Adventure|105 days / 15 weeks|(#1 rank, 3,410 theaters, $10,518 average)|$35,867,488|37.8%|PG-13|March 7, 2008|1 hrs. 49 min.|$94,784,201|3,454 theaters|$269,784,201||5/4/08|34.4%|New Zealand|WB|$367,349|3/6/08|$1,068,677|
$105 million|June 19, 2008|Warner Bros.|$94,784,201|35.1%|$175,000,000|64.9%|Period Adventure|105 days / 15 weeks|(#1 rank, 3,410 theaters, $10,518 average)|$35,867,488|37.8%|PG-13|March 7, 2008|1 hrs. 49 min.|$94,784,201|3,454 theaters|$269,784,201||5/4/08|37.7%|Nigeria|-|$24,030|3/21/08|$63,740|
$105 million|June 19, 2008|Warner Bros.|$94,784,201|35.1%|$175,000,000|64.9%|Period Adventure|105 days / 15 weeks|(#1 rank, 3,410 theaters, $10,518 average)|$35,867,488|37.8%|PG-13|March 7, 2008|1 hrs. 49 min.|$94,784,201|3,454 theaters|$269,784,201||6/1/08|23.3%|Norway|Sandrew|$263,784|3/14/08|$1,133,498|
$105 million|June 19, 2008|Warner Bros.|$94,784,201|35.1%|$175,000,000|64.9%|Period Adventure|105 days / 15 weeks|(#1 rank, 3,410 theaters, $10,518 average)|$35,867,488|37.8%|PG-13|March 7, 2008|1 hrs. 49 min.|$94,784,201|3,454 theaters|$269,784,201||4/27/08|38.8%|Peru|-|$397,766|3/20/08|$1,026,490|
$105 million|June 19, 2008|Warner Bros.|$94,784,201|35.1%|$175,000,000|64.9%|Period Adventure|105 days / 15 weeks|(#1 rank, 3,410 theaters, $10,518 average)|$35,867,488|37.8%|PG-13|March 7, 2008|1 hrs. 49 min.|$94,784,201|3,454 theaters|$269,784,201||4/27/08|39.9%|Philippines|-|$869,740|3/5/08|$2,182,342|
$105 million|June 19, 2008|Warner Bros.|$94,784,201|35.1%|$175,000,000|64.9%|Period Adventure|105 days / 15 weeks|(#1 rank, 3,410 theaters, $10,518 average)|$35,867,488|37.8%|PG-13|March 7, 2008|1 hrs. 49 min.|$94,784,201|3,454 theaters|$269,784,201||4/6/08|38.1%|Poland|WB|$509,669|3/14/08|$1,338,064|
$105 million|June 19, 2008|Warner Bros.|$94,784,201|35.1%|$175,000,000|64.9%|Period Adventure|105 days / 15 weeks|(#1 rank, 3,410 theaters, $10,518 average)|$35,867,488|37.8%|PG-13|March 7, 2008|1 hrs. 49 min.|$94,784,201|3,454 theaters|$269,784,201||6/1/08|25.9%|Portugal|Columbia|$338,723|3/13/08|$1,306,175|
$105 million|June 19, 2008|Warner Bros.|$94,784,201|35.1%|$175,000,000|64.9%|Period Adventure|105 days / 15 weeks|(#1 rank, 3,410 theaters, $10,518 average)|$35,867,488|37.8%|PG-13|March 7, 2008|1 hrs. 49 min.|$94,784,201|3,454 theaters|$269,784,201||3/9/09|-|Puerto Rico|-|-|3/6/08|$453,000|
$105 million|June 19, 2008|Warner Bros.|$94,784,201|35.1%|$175,000,000|64.9%|Period Adventure|105 days / 15 weeks|(#1 rank, 3,410 theaters, $10,518 average)|$35,867,488|37.8%|PG-13|March 7, 2008|1 hrs. 49 min.|$94,784,201|3,454 theaters|$269,784,201||5/4/08|31.3%|Romania|InterCom|$120,827|3/14/08|$385,931|
$105 million|June 19, 2008|Warner Bros.|$94,784,201|35.1%|$175,000,000|64.9%|Period Adventure|105 days / 15 weeks|(#1 rank, 3,410 theaters, $10,518 average)|$35,867,488|37.8%|PG-13|March 7, 2008|1 hrs. 49 min.|$94,784,201|3,454 theaters|$269,784,201||4/27/08|45.3%|Russia - CIS|Karo|$3,993,751|3/13/08|$8,809,289|
$105 million|June 19, 2008|Warner Bros.|$94,784,201|35.1%|$175,000,000|64.9%|Period Adventure|105 days / 15 weeks|(#1 rank, 3,410 theaters, $10,518 average)|$35,867,488|37.8%|PG-13|March 7, 2008|1 hrs. 49 min.|$94,784,201|3,454 theaters|$269,784,201||8/3/08|19.3%|Serbia & Montenegro|Tuck|$17,643|3/20/08|$91,356|
$105 million|June 19, 2008|Warner Bros.|$94,784,201|35.1%|$175,000,000|64.9%|Period Adventure|105 days / 15 weeks|(#1 rank, 3,410 theaters, $10,518 average)|$35,867,488|37.8%|PG-13|March 7, 2008|1 hrs. 49 min.|$94,784,201|3,454 theaters|$269,784,201||4/6/08|51.9%|Singapore|-|$745,396|3/6/08|$1,435,684|
$105 million|June 19, 2008|Warner Bros.|$94,784,201|35.1%|$175,000,000|64.9%|Period Adventure|105 days / 15 weeks|(#1 rank, 3,410 theaters, $10,518 average)|$35,867,488|37.8%|PG-13|March 7, 2008|1 hrs. 49 min.|$94,784,201|3,454 theaters|$269,784,201||5/7/08|-|Slovakia|ContFilm|-|3/13/08|$214,391|
$105 million|June 19, 2008|Warner Bros.|$94,784,201|35.1%|$175,000,000|64.9%|Period Adventure|105 days / 15 weeks|(#1 rank, 3,410 theaters, $10,518 average)|$35,867,488|37.8%|PG-13|March 7, 2008|1 hrs. 49 min.|$94,784,201|3,454 theaters|$269,784,201||4/20/08|25.9%|Slovenia|Blitz|$28,329|3/13/08|$109,294|
$105 million|June 19, 2008|Warner Bros.|$94,784,201|35.1%|$175,000,000|64.9%|Period Adventure|105 days / 15 weeks|(#1 rank, 3,410 theaters, $10,518 average)|$35,867,488|37.8%|PG-13|March 7, 2008|1 hrs. 49 min.|$94,784,201|3,454 theaters|$269,784,201||4/20/08|25.2%|South Africa|Nu Metro|$172,356|3/21/08|$682,616|
$105 million|June 19, 2008|Warner Bros.|$94,784,201|35.1%|$175,000,000|64.9%|Period Adventure|105 days / 15 weeks|(#1 rank, 3,410 theaters, $10,518 average)|$35,867,488|37.8%|PG-13|March 7, 2008|1 hrs. 49 min.|$94,784,201|3,454 theaters|$269,784,201||5/4/08|40.9%|South Korea|WB|$3,096,080|3/13/08|$7,570,138|
$105 million|June 19, 2008|Warner Bros.|$94,784,201|35.1%|$175,000,000|64.9%|Period Adventure|105 days / 15 weeks|(#1 rank, 3,410 theaters, $10,518 average)|$35,867,488|37.8%|PG-13|March 7, 2008|1 hrs. 49 min.|$94,784,201|3,454 theaters|$269,784,201||6/8/08|34.6%|Spain|WB|$4,541,070|3/7/08|$13,119,769|
$105 million|June 19, 2008|Warner Bros.|$94,784,201|35.1%|$175,000,000|64.9%|Period Adventure|105 days / 15 weeks|(#1 rank, 3,410 theaters, $10,518 average)|$35,867,488|37.8%|PG-13|March 7, 2008|1 hrs. 49 min.|$94,784,201|3,454 theaters|$269,784,201||6/8/08|23.4%|Sweden|Sandrew|$368,768|3/14/08|$1,572,809|
$105 million|June 19, 2008|Warner Bros.|$94,784,201|35.1%|$175,000,000|64.9%|Period Adventure|105 days / 15 weeks|(#1 rank, 3,410 theaters, $10,518 average)|$35,867,488|37.8%|PG-13|March 7, 2008|1 hrs. 49 min.|$94,784,201|3,454 theaters|$269,784,201||4/13/08|24.1%|Switzerland|WB|$349,314|3/6/08|$1,447,851|
$105 million|June 19, 2008|Warner Bros.|$94,784,201|35.1%|$175,000,000|64.9%|Period Adventure|105 days / 15 weeks|(#1 rank, 3,410 theaters, $10,518 average)|$35,867,488|37.8%|PG-13|March 7, 2008|1 hrs. 49 min.|$94,784,201|3,454 theaters|$269,784,201||4/13/08|36.1%|Taiwan|WB|$854,697|3/7/08|$2,368,258|
$105 million|June 19, 2008|Warner Bros.|$94,784,201|35.1%|$175,000,000|64.9%|Period Adventure|105 days / 15 weeks|(#1 rank, 3,410 theaters, $10,518 average)|$35,867,488|37.8%|PG-13|March 7, 2008|1 hrs. 49 min.|$94,784,201|3,454 theaters|$269,784,201||3/30/08|43.1%|Thailand|WB|$862,988|3/6/08|$2,004,427|
$105 million|June 19, 2008|Warner Bros.|$94,784,201|35.1%|$175,000,000|64.9%|Period Adventure|105 days / 15 weeks|(#1 rank, 3,410 theaters, $10,518 average)|$35,867,488|37.8%|PG-13|March 7, 2008|1 hrs. 49 min.|$94,784,201|3,454 theaters|$269,784,201||6/1/08|25.7%|Turkey|WB|$678,575|3/7/08|$2,638,274|
$105 million|June 19, 2008|Warner Bros.|$94,784,201|35.1%|$175,000,000|64.9%|Period Adventure|105 days / 15 weeks|(#1 rank, 3,410 theaters, $10,518 average)|$35,867,488|37.8%|PG-13|March 7, 2008|1 hrs. 49 min.|$94,784,201|3,454 theaters|$269,784,201||5/18/08|43.1%|Ukraine|Kinomania|$389,253|3/20/08|$902,858|
$105 million|June 19, 2008|Warner Bros.|$94,784,201|35.1%|$175,000,000|64.9%|Period Adventure|105 days / 15 weeks|(#1 rank, 3,410 theaters, $10,518 average)|$35,867,488|37.8%|PG-13|March 7, 2008|1 hrs. 49 min.|$94,784,201|3,454 theaters|$269,784,201||5/4/08|45.3%|United Arab Emirates|-|$613,553|3/13/08|$1,355,277|
$105 million|June 19, 2008|Warner Bros.|$94,784,201|35.1%|$175,000,000|64.9%|Period Adventure|105 days / 15 weeks|(#1 rank, 3,410 theaters, $10,518 average)|$35,867,488|37.8%|PG-13|March 7, 2008|1 hrs. 49 min.|$94,784,201|3,454 theaters|$269,784,201||5/4/08|34.4%|United Kingdom|WB|$3,901,754|3/14/08|$11,349,484|
$105 million|June 19, 2008|Warner Bros.|$94,784,201|35.1%|$175,000,000|64.9%|Period Adventure|105 days / 15 weeks|(#1 rank, 3,410 theaters, $10,518 average)|$35,867,488|37.8%|PG-13|March 7, 2008|1 hrs. 49 min.|$94,784,201|3,454 theaters|$269,784,201||5/4/08|28.5%|Uruguay|-|$30,775|3/21/08|$108,127|
$105 million|June 19, 2008|Warner Bros.|$94,784,201|35.1%|$175,000,000|64.9%|Period Adventure|105 days / 15 weeks|(#1 rank, 3,410 theaters, $10,518 average)|$35,867,488|37.8%|PG-13|March 7, 2008|1 hrs. 49 min.|$94,784,201|3,454 theaters|$269,784,201||5/4/08|19.3%|Venezuela|-|$536,128|3/21/08|$2,779,173|
1 hrs. 53 min.|R|$30 million|$39,568,996|Sony / Columbia|October 19, 2007|Horror|52.4%|$35,936,977|47.6%|$75,505,973||$15,951,902|(#1 rank, 2,855 theaters, $5,587 average)|40.3%|2,859 theaters|November 25, 2007|$39,568,996|-|$8,697|Final|Aruba|-|11/7/07|-|
40.3%|2,859 theaters|November 25, 2007|$39,568,996|1 hrs. 53 min.|R|$30 million|$39,568,996|Sony / Columbia|October 19, 2007|Horror|52.4%|$35,936,977|47.6%|$75,505,973||$15,951,902|(#1 rank, 2,855 theaters, $5,587 average)|34.9%|$2,038,544|12/16/07|Australia|Icon|11/8/07|$712,093|
$75,505,973||$15,951,902|(#1 rank, 2,855 theaters, $5,587 average)|40.3%|2,859 theaters|November 25, 2007|$39,568,996|1 hrs. 53 min.|R|$30 million|$39,568,996|Sony / Columbia|October 19, 2007|Horror|52.4%|$35,936,977|47.6%|46.5%|$290,623|1/20/08|Austria|Constantin|1/3/08|$135,039|
Horror|52.4%|$35,936,977|47.6%|$75,505,973||$15,951,902|(#1 rank, 2,855 theaters, $5,587 average)|40.3%|2,859 theaters|November 25, 2007|$39,568,996|1 hrs. 53 min.|R|$30 million|$39,568,996|Sony / Columbia|October 19, 2007|38.2%|$303,283|3/2/08|Belgium|Benelux|1/9/08|$115,720|
$30 million|$39,568,996|Sony / Columbia|October 19, 2007|Horror|52.4%|$35,936,977|47.6%|$75,505,973||$15,951,902|(#1 rank, 2,855 theaters, $5,587 average)|40.3%|2,859 theaters|November 25, 2007|$39,568,996|1 hrs. 53 min.|R|30.7%|$694,543|6/1/08|Brazil|Sony|12/7/07|$213,563|
November 25, 2007|$39,568,996|1 hrs. 53 min.|R|$30 million|$39,568,996|Sony / Columbia|October 19, 2007|Horror|52.4%|$35,936,977|47.6%|$75,505,973||$15,951,902|(#1 rank, 2,855 theaters, $5,587 average)|40.3%|2,859 theaters|-|$28,000|Final|Central America|-|2/8/08|-|
$15,951,902|(#1 rank, 2,855 theaters, $5,587 average)|40.3%|2,859 theaters|November 25, 2007|$39,568,996|1 hrs. 53 min.|R|$30 million|$39,568,996|Sony / Columbia|October 19, 2007|Horror|52.4%|$35,936,977|47.6%|$75,505,973||30%|$104,456|Final|Chile|Sony|1/10/08|$31,382|
$35,936,977|47.6%|$75,505,973||$15,951,902|(#1 rank, 2,855 theaters, $5,587 average)|40.3%|2,859 theaters|November 25, 2007|$39,568,996|1 hrs. 53 min.|R|$30 million|$39,568,996|Sony / Columbia|October 19, 2007|Horror|52.4%|-|$177,601|Final|Colombia|-|11/30/07|-|
Sony / Columbia|October 19, 2007|Horror|52.4%|$35,936,977|47.6%|$75,505,973||$15,951,902|(#1 rank, 2,855 theaters, $5,587 average)|40.3%|2,859 theaters|November 25, 2007|$39,568,996|1 hrs. 53 min.|R|$30 million|$39,568,996|27.3%|$158,544|12/9/07|Czech Republic|Blue Sky|11/1/07|$43,253|
1 hrs. 53 min.|R|$30 million|$39,568,996|Sony / Columbia|October 19, 2007|Horror|52.4%|$35,936,977|47.6%|$75,505,973||$15,951,902|(#1 rank, 2,855 theaters, $5,587 average)|40.3%|2,859 theaters|November 25, 2007|$39,568,996|23%|$182,025|12/23/07|Denmark|Nordisk|11/23/07|$41,858|
40.3%|2,859 theaters|November 25, 2007|$39,568,996|1 hrs. 53 min.|R|$30 million|$39,568,996|Sony / Columbia|October 19, 2007|Horror|52.4%|$35,936,977|47.6%|$75,505,973||$15,951,902|(#1 rank, 2,855 theaters, $5,587 average)|-|$57,589|Final|Dominican Republic|-|11/29/07|-|
$75,505,973||$15,951,902|(#1 rank, 2,855 theaters, $5,587 average)|40.3%|2,859 theaters|November 25, 2007|$39,568,996|1 hrs. 53 min.|R|$30 million|$39,568,996|Sony / Columbia|October 19, 2007|Horror|52.4%|$35,936,977|47.6%|39.1%|$20,852|12/9/07|Estonia|-|11/23/07|$8,148|
Horror|52.4%|$35,936,977|47.6%|$75,505,973||$15,951,902|(#1 rank, 2,855 theaters, $5,587 average)|40.3%|2,859 theaters|November 25, 2007|$39,568,996|1 hrs. 53 min.|R|$30 million|$39,568,996|Sony / Columbia|October 19, 2007|36.6%|$47,197|12/13/07|Finland|Nordisk|11/30/07|$17,268|
$30 million|$39,568,996|Sony / Columbia|October 19, 2007|Horror|52.4%|$35,936,977|47.6%|$75,505,973||$15,951,902|(#1 rank, 2,855 theaters, $5,587 average)|40.3%|2,859 theaters|November 25, 2007|$39,568,996|1 hrs. 53 min.|R|49.5%|$1,942,095|2/10/08|France|SND|1/9/08|$961,589|
November 25, 2007|$39,568,996|1 hrs. 53 min.|R|$30 million|$39,568,996|Sony / Columbia|October 19, 2007|Horror|52.4%|$35,936,977|47.6%|$75,505,973||$15,951,902|(#1 rank, 2,855 theaters, $5,587 average)|40.3%|2,859 theaters|42.1%|$1,779,037|1/13/08|Germany|Concorde|11/8/07|$748,310|
$15,951,902|(#1 rank, 2,855 theaters, $5,587 average)|40.3%|2,859 theaters|November 25, 2007|$39,568,996|1 hrs. 53 min.|R|$30 million|$39,568,996|Sony / Columbia|October 19, 2007|Horror|52.4%|$35,936,977|47.6%|$75,505,973||45%|$426,800|12/2/07|Greece|Village|11/15/07|$192,060|
$35,936,977|47.6%|$75,505,973||$15,951,902|(#1 rank, 2,855 theaters, $5,587 average)|40.3%|2,859 theaters|November 25, 2007|$39,568,996|1 hrs. 53 min.|R|$30 million|$39,568,996|Sony / Columbia|October 19, 2007|Horror|52.4%|-|$348,888|Final|Hong Kong|-|11/29/07|-|
Sony / Columbia|October 19, 2007|Horror|52.4%|$35,936,977|47.6%|$75,505,973||$15,951,902|(#1 rank, 2,855 theaters, $5,587 average)|40.3%|2,859 theaters|November 25, 2007|$39,568,996|1 hrs. 53 min.|R|$30 million|$39,568,996|39%|$74,125|12/9/07|Iceland|Samfilm|11/9/07|$28,888|
1 hrs. 53 min.|R|$30 million|$39,568,996|Sony / Columbia|October 19, 2007|Horror|52.4%|$35,936,977|47.6%|$75,505,973||$15,951,902|(#1 rank, 2,855 theaters, $5,587 average)|40.3%|2,859 theaters|November 25, 2007|$39,568,996|-|$168,159|Final|India|-|11/30/07|-|
40.3%|2,859 theaters|November 25, 2007|$39,568,996|1 hrs. 53 min.|R|$30 million|$39,568,996|Sony / Columbia|October 19, 2007|Horror|52.4%|$35,936,977|47.6%|$75,505,973||$15,951,902|(#1 rank, 2,855 theaters, $5,587 average)|-|$132,431|Final|Indonesia|-|12/7/07|-|
$75,505,973||$15,951,902|(#1 rank, 2,855 theaters, $5,587 average)|40.3%|2,859 theaters|November 25, 2007|$39,568,996|1 hrs. 53 min.|R|$30 million|$39,568,996|Sony / Columbia|October 19, 2007|Horror|52.4%|$35,936,977|47.6%|34.6%|$3,809,946|3/9/08|Italy|Medusa|2/8/08|$1,318,648|
Horror|52.4%|$35,936,977|47.6%|$75,505,973||$15,951,902|(#1 rank, 2,855 theaters, $5,587 average)|40.3%|2,859 theaters|November 25, 2007|$39,568,996|1 hrs. 53 min.|R|$30 million|$39,568,996|Sony / Columbia|October 19, 2007|-|$17,415|Final|Jamaica|-|11/21/07|-|
$30 million|$39,568,996|Sony / Columbia|October 19, 2007|Horror|52.4%|$35,936,977|47.6%|$75,505,973||$15,951,902|(#1 rank, 2,855 theaters, $5,587 average)|40.3%|2,859 theaters|November 25, 2007|$39,568,996|1 hrs. 53 min.|R|26%|$45,048|12/16/07|Latvia|ACME|11/23/07|$11,691|
November 25, 2007|$39,568,996|1 hrs. 53 min.|R|$30 million|$39,568,996|Sony / Columbia|October 19, 2007|Horror|52.4%|$35,936,977|47.6%|$75,505,973||$15,951,902|(#1 rank, 2,855 theaters, $5,587 average)|40.3%|2,859 theaters|20.1%|$28,764|10/19/08|Lebanon|-|9/18/08|$5,791|
$15,951,902|(#1 rank, 2,855 theaters, $5,587 average)|40.3%|2,859 theaters|November 25, 2007|$39,568,996|1 hrs. 53 min.|R|$30 million|$39,568,996|Sony / Columbia|October 19, 2007|Horror|52.4%|$35,936,977|47.6%|$75,505,973||-|$42,871|Final|Lesser Antilles|-|10/24/07|-|
$35,936,977|47.6%|$75,505,973||$15,951,902|(#1 rank, 2,855 theaters, $5,587 average)|40.3%|2,859 theaters|November 25, 2007|$39,568,996|1 hrs. 53 min.|R|$30 million|$39,568,996|Sony / Columbia|October 19, 2007|Horror|52.4%|31.6%|$87,431|12/9/07|Lithuania|ACME|11/16/07|$27,613|
Sony / Columbia|October 19, 2007|Horror|52.4%|$35,936,977|47.6%|$75,505,973||$15,951,902|(#1 rank, 2,855 theaters, $5,587 average)|40.3%|2,859 theaters|November 25, 2007|$39,568,996|1 hrs. 53 min.|R|$30 million|$39,568,996|33%|$1,115,219|Final|Malaysia|-|11/1/07|$368,135|
1 hrs. 53 min.|R|$30 million|$39,568,996|Sony / Columbia|October 19, 2007|Horror|52.4%|$35,936,977|47.6%|$75,505,973||$15,951,902|(#1 rank, 2,855 theaters, $5,587 average)|40.3%|2,859 theaters|November 25, 2007|$39,568,996|15.9%|$2,049,398|Final|Mexico|Sony|11/30/07|$324,877|
40.3%|2,859 theaters|November 25, 2007|$39,568,996|1 hrs. 53 min.|R|$30 million|$39,568,996|Sony / Columbia|October 19, 2007|Horror|52.4%|$35,936,977|47.6%|$75,505,973||$15,951,902|(#1 rank, 2,855 theaters, $5,587 average)|34.4%|$265,608|11/25/07|Netherlands|Benelux|11/8/07|$91,337|
$75,505,973||$15,951,902|(#1 rank, 2,855 theaters, $5,587 average)|40.3%|2,859 theaters|November 25, 2007|$39,568,996|1 hrs. 53 min.|R|$30 million|$39,568,996|Sony / Columbia|October 19, 2007|Horror|52.4%|$35,936,977|47.6%|36.3%|$219,846|3/16/08|New Zealand|Hoyts|1/31/08|$79,743|
